,close,high,low,open,volume
1599724800,338.4,338.4,337.87,338.36,111
1599725400,338.07,338.33,337.75,338.3,88
1599726000,338.17,338.17,337.6,338.07,274
1599726600,338.38,338.38,338.2,338.32,35
1599727200,338.7,338.75,338.33,338.4,91
1599727800,338.52,338.6,338.5,338.53,42
1599728400,338.85,338.94,338.11,338.29,63
1599729000,339.06,339.1,338.97,338.97,30
1599729600,338.7,338.99,338.7,338.85,29
1599730200,339.12,339.15,338.86,338.86,45
1599730800,339.21,339.21,338.92,339.07,50
1599731400,339.35,339.4,339.12,339.18,136
1599732000,339.99,340.05,339.3,339.3,338
1599732600,339.66,339.99,339.66,339.99,25
1599733200,338.94,339.63,338.86,339.63,103
1599733800,338.21,339.03,338.08,339.03,475
1599734400,338.44,338.46,338.03,338.3,80
1599735000,338.12,338.46,337.94,338.45,250
1599735600,338.2,338.81,337.95,338.01,723
1599736200,338.04,338.46,338.01,338.22,600
1599736800,338.61,338.61,338.0,338.0,397
1599737400,338.34,338.75,338.28,338.47,343
1599738000,338.7,338.78,338.26,338.36,175
1599738600,339.3,339.44,338.66,338.68,911
1599739200,339.38,340.92,338.02,338.18,1820
1599739800,339.45,339.53,339.07,339.35,1124
1599740400,339.61,339.81,339.37,339.48,1062
1599741000,339.98,340.05,339.21,339.64,1185
1599741600,341.15,341.15,340.02,340.02,735
1599742200,340.78,341.18,340.73,341.14,491
1599742800,341.53,341.71,340.72,340.87,1212
1599743400,341.65,341.67,341.36,341.48,808
1599744000,341.79,341.84,341.6,341.65,1159
1599744600,341.98,342.22,341.21,341.82,19741
1599745200,341.74,342.43,341.73,342.01,12902
1599745800,341.61,342.27,341.2,341.74,13397
1599746400,342.18,342.53,341.51,341.62,15139
1599747000,342.33,342.52,341.67,342.19,10742
1599747600,341.3,342.48,341.29,342.35,14313
1599748200,342.06,342.22,341.29,341.3,8418
1599748800,340.19,342.15,339.87,342.07,23922
1599749400,338.8,340.93,338.64,340.21,33659
1599750000,339.75,339.98,338.12,338.8,28065
1599750600,339.85,340.29,338.85,339.73,19518
1599751200,340.81,340.82,339.8,339.84,14594
1599751800,340.43,340.81,340.0,340.79,12767
1599752400,340.73,340.83,339.89,340.45,8444
1599753000,339.43,340.74,339.16,340.73,10826
1599753600,339.31,339.96,338.73,339.43,11609
1599754200,339.27,339.83,338.7,339.34,6209
1599754800,338.84,339.29,338.31,339.26,9122
1599755400,337.51,339.16,337.37,338.82,15896
1599756000,337.7,338.05,337.33,337.5,10068
1599756600,338.51,338.72,337.6,337.7,7721
1599757200,339.05,339.08,338.21,338.5,8479
1599757800,339.6,339.6,338.71,339.04,7695
1599758400,338.52,339.6,338.4,339.6,7989
1599759000,338.39,339.2,338.37,338.57,7477
1599759600,338.32,338.56,338.04,338.4,6536
1599760200,337.78,338.46,337.57,338.31,8498
1599760800,338.0,338.51,337.63,337.75,9226
1599761400,336.58,338.22,336.36,338.0,16027
1599762000,334.28,336.89,334.18,336.57,33054
1599762600,335.59,335.61,334.11,334.26,30667
1599763200,335.74,335.9,334.35,335.58,19491
1599763800,336.02,336.24,334.92,335.7,18093
1599764400,334.28,336.11,334.2,336.03,19999
1599765000,333.33,334.74,333.3,334.29,29064
1599765600,334.02,334.28,332.85,333.32,23573
1599766200,334.51,334.78,333.62,334.04,25442
1599766800,333.91,335.65,333.6,334.5,29585
1599767400,333.92,335.1,333.56,333.9,75311
1599768000,334.17,334.6,333.54,333.93,36533
1599768600,334.04,334.58,333.99,334.19,3272
1599769200,333.9,334.01,333.72,334.0,1834
1599769800,334.26,334.81,333.95,333.95,2747
1599770400,334.21,334.34,334.05,334.3,681
1599771000,334.33,334.33,334.13,334.21,603
1599771600,334.15,334.37,334.15,334.3,389
1599772200,334.14,334.21,333.89,334.14,1096
1599772800,334.1,334.2,334.06,334.18,107
1599773400,334.37,334.37,334.09,334.1,320
1599774000,334.38,334.38,334.1,334.29,158
1599774600,334.49,334.5,334.3,334.3,132
1599775200,334.92,335.25,334.44,334.44,508
1599775800,335.0,335.02,334.61,334.88,112
1599776400,334.89,335.04,334.61,335.04,113
1599777000,335.1,335.1,334.92,334.95,64
1599777600,335.1,335.15,334.96,335.09,54
1599778200,334.95,335.28,334.92,335.09,115
1599778800,335.15,335.15,334.8,335.04,53
1599779400,335.2,335.31,335.12,335.12,115
1599780000,335.21,335.21,334.95,335.07,43
1599780600,335.18,335.39,335.18,335.25,246
1599781200,335.0,335.12,334.94,335.11,301
1599781800,334.82,335.12,334.4,334.94,736
1599811200,337.1,337.18,336.17,336.17,99
1599811800,337.27,337.37,337.05,337.07,74
1599812400,336.98,337.34,336.93,337.32,75
1599813000,337.35,337.42,336.93,336.99,21
1599813600,337.0,337.25,337.0,337.25,9
1599814200,336.85,337.14,336.73,337.13,21
1599814800,337.24,337.24,336.66,336.66,8
1599815400,337.11,337.12,337.08,337.12,12
1599816000,337.41,337.43,337.08,337.08,43
1599816600,337.58,337.61,337.33,337.46,43
1599817200,337.35,337.53,337.3,337.53,22
1599817800,337.5,337.5,337.2,337.25,10
1599818400,337.06,337.56,336.95,337.56,38
1599819000,336.62,337.0,336.53,337.0,45
1599819600,336.75,336.96,336.58,336.58,128
1599820200,337.21,337.3,336.9,336.91,113
1599820800,336.88,337.4,336.82,337.35,165
1599821400,336.85,337.05,336.85,336.88,633
1599822000,336.92,337.05,336.69,336.89,394
1599822600,337.15,337.25,336.98,336.98,405
1599823200,336.28,337.1,336.28,337.1,612
1599823800,336.49,336.62,336.18,336.47,99
1599824400,336.79,336.79,336.29,336.54,288
1599825000,336.7,336.88,336.47,336.69,325
1599825600,336.52,337.24,336.2,336.65,856
1599826200,336.5,336.74,335.66,336.52,214
1599826800,336.18,336.5,336.09,336.5,288
1599827400,335.82,336.35,335.34,336.25,1644
1599828000,335.79,336.1,335.61,335.8,493
1599828600,335.65,336.0,335.61,335.79,554
1599829200,335.68,335.89,335.63,335.63,225
1599829800,336.01,336.2,335.61,335.62,523
1599830400,335.8,336.17,335.77,336.01,1011
1599831000,335.19,336.53,334.6,335.82,23147
1599831600,336.08,336.15,334.46,335.18,14776
1599832200,334.18,336.33,333.94,336.1,22404
1599832800,334.6,335.35,333.91,334.17,22040
1599833400,335.46,335.58,333.71,334.61,20767
1599834000,335.46,336.05,335.26,335.47,14392
1599834600,335.14,335.86,334.54,335.46,14693
1599835200,336.39,336.47,335.05,335.12,12303
1599835800,335.62,336.59,335.56,336.42,12689
1599836400,336.92,336.97,335.52,335.65,11100
1599837000,336.64,336.93,336.09,336.93,11017
1599837600,335.56,336.7,335.26,336.61,14642
1599838200,335.23,335.57,334.7,335.55,10380
1599838800,335.21,335.46,334.82,335.23,6167
1599839400,334.8,335.39,334.75,335.21,7918
1599840000,335.39,335.57,334.38,334.79,8095
1599840600,335.42,335.52,334.9,335.34,6554
1599841200,335.24,335.86,335.21,335.43,6283
1599841800,334.2,335.23,334.03,335.23,11420
1599842400,334.02,334.24,333.51,334.19,11541
1599843000,333.14,334.46,333.06,334.02,13377
1599843600,332.58,333.53,332.22,333.14,16242
1599844200,332.44,332.85,331.75,332.59,21413
1599844800,331.7,332.6,331.59,332.47,12367
1599845400,331.99,332.11,331.0,331.7,21644
1599846000,332.32,332.57,331.73,331.97,12623
1599846600,331.48,332.73,331.45,332.32,11570
1599847200,332.53,332.63,331.12,331.48,13970
1599847800,332.66,333.13,332.25,332.53,11698
1599848400,332.41,333.04,332.22,332.68,8917
1599849000,333.94,334.06,332.4,332.41,17134
1599849600,333.55,334.23,333.44,333.94,14041
1599850200,333.62,334.32,333.43,333.56,13031
1599850800,332.65,333.8,332.58,333.6,14706
1599851400,333.84,333.96,332.36,332.64,16015
1599852000,334.71,334.92,333.68,333.84,18474
1599852600,334.3,335.36,334.03,334.73,24895
1599853200,334.36,334.68,333.85,334.29,24306
